Lon	 Lat
172.615810 	 -83.657268 
172.610820 	 -83.657192 
172.610820 	 -83.657192 
172.610820 	 -83.657192 
172.605827 	 -83.657115 
172.605827 	 -83.657115 
172.605827 	 -83.657115 
172.600823 	 -83.657037 
172.600823 	 -83.657037 
172.600823 	 -83.657037 
172.600823 	 -83.657037 
172.595828 	 -83.656958 
172.595828 	 -83.656958 
172.595828 	 -83.656958 
172.590828 	 -83.656880 
172.590828 	 -83.656880 
172.590828 	 -83.656880 
172.590828 	 -83.656880 
172.585835 	 -83.656802 
172.585835 	 -83.656802 
172.585835 	 -83.656802 
172.580843 	 -83.656720 
172.580843 	 -83.656720 
172.580843 	 -83.656720 
172.575852 	 -83.656640 
172.575852 	 -83.656640 
172.575852 	 -83.656640 
172.575852 	 -83.656640 
172.570862 	 -83.656557 
172.570862 	 -83.656557 
172.570862 	 -83.656557 
172.565870 	 -83.656473 
172.565870 	 -83.656473 
172.565870 	 -83.656473 
172.560878 	 -83.656387 
172.560878 	 -83.656387 
172.560878 	 -83.656387 
172.560878 	 -83.656387 
172.555883 	 -83.656298 
172.555883 	 -83.656298 
172.555883 	 -83.656298 
172.550890 	 -83.656208 
172.550890 	 -83.656208 
172.550890 	 -83.656208 
172.545878 	 -83.656115 
172.545878 	 -83.656115 
172.545878 	 -83.656115 
172.540862 	 -83.656023 
172.540862 	 -83.656023 
172.540862 	 -83.656023 
172.540862 	 -83.656023 
172.535840 	 -83.655928 
172.535840 	 -83.655928 
172.535840 	 -83.655928 
172.530802 	 -83.655835 
172.530802 	 -83.655835 
172.530802 	 -83.655835 
172.530802 	 -83.655835 
172.525763 	 -83.655742 
172.525763 	 -83.655742 
172.525763 	 -83.655742 
172.520730 	 -83.655647 
172.520730 	 -83.655647 
172.520730 	 -83.655647 
172.515705 	 -83.655550 
172.515705 	 -83.655550 
172.515705 	 -83.655550 
172.515705 	 -83.655550 
172.510687 	 -83.655452 
172.510687 	 -83.655452 
172.510687 	 -83.655452 
172.505680 	 -83.655352 
172.505680 	 -83.655352 
172.505680 	 -83.655352 
172.500695 	 -83.655252 
172.500695 	 -83.655252 
172.500695 	 -83.655252 
172.500695 	 -83.655252 
172.495728 	 -83.655150 
172.495728 	 -83.655150 
172.495728 	 -83.655150 
172.490772 	 -83.655047 
172.490772 	 -83.655047 
172.490772 	 -83.655047 
172.485827 	 -83.654942 
172.485827 	 -83.654942 
172.485827 	 -83.654942 
172.485827 	 -83.654942 
172.480888 	 -83.654837 
172.480888 	 -83.654837 
172.480888 	 -83.654837 
172.475965 	 -83.654733 
172.475965 	 -83.654733 
172.475965 	 -83.654733 
172.471047 	 -83.654627 
172.471047 	 -83.654627 
172.471047 	 -83.654627 
172.471047 	 -83.654627 
172.466132 	 -83.654518 
172.466132 	 -83.654518 
172.466132 	 -83.654518 
172.461223 	 -83.654413 
172.461223 	 -83.654413 
172.461223 	 -83.654413 
172.456325 	 -83.654308 
172.456325 	 -83.654308 
172.456325 	 -83.654308 
172.456325 	 -83.654308 
172.451438 	 -83.654202 
172.451438 	 -83.654202 
172.451438 	 -83.654202 
172.446565 	 -83.654093 
172.446565 	 -83.654093 
172.446565 	 -83.654093 
172.441698 	 -83.653983 
172.441698 	 -83.653983 
172.441698 	 -83.653983 
172.441698 	 -83.653983 
172.436838 	 -83.653873 
172.436838 	 -83.653873 
172.436838 	 -83.653873 
172.431972 	 -83.653762 
172.431972 	 -83.653762 
172.431972 	 -83.653762 
172.427103 	 -83.653650 
172.427103 	 -83.653650 
172.427103 	 -83.653650 
172.427103 	 -83.653650 
172.422232 	 -83.653537 
172.422232 	 -83.653537 
172.422232 	 -83.653537 
172.417360 	 -83.653425 
172.417360 	 -83.653425 
172.417360 	 -83.653425 
172.417360 	 -83.653425 
172.412490 	 -83.653315 
172.412490 	 -83.653315 
172.412490 	 -83.653315 
172.407622 	 -83.653205 
172.407622 	 -83.653205 
172.407622 	 -83.653205 
172.402760 	 -83.653093 
172.402760 	 -83.653093 
172.402760 	 -83.653093 
