Lon	 Lat
171.470108 	 -83.748747 
171.475030 	 -83.748737 
171.475030 	 -83.748737 
171.475030 	 -83.748737 
171.475030 	 -83.748737 
171.479940 	 -83.748682 
171.479940 	 -83.748682 
171.479940 	 -83.748682 
171.484810 	 -83.748585 
171.484810 	 -83.748585 
171.484810 	 -83.748585 
171.484810 	 -83.748585 
171.489603 	 -83.748447 
171.489603 	 -83.748447 
171.489603 	 -83.748447 
171.494295 	 -83.748270 
171.494295 	 -83.748270 
171.494295 	 -83.748270 
171.498877 	 -83.748060 
171.498877 	 -83.748060 
171.498877 	 -83.748060 
171.498877 	 -83.748060 
171.503333 	 -83.747813 
171.503333 	 -83.747813 
171.503333 	 -83.747813 
171.507628 	 -83.747530 
171.507628 	 -83.747530 
171.507628 	 -83.747530 
171.511730 	 -83.747210 
171.511730 	 -83.747210 
171.511730 	 -83.747210 
171.511730 	 -83.747210 
171.515612 	 -83.746857 
171.515612 	 -83.746857 
171.515612 	 -83.746857 
171.519338 	 -83.746480 
171.519338 	 -83.746480 
171.519338 	 -83.746480 
171.522930 	 -83.746087 
171.522930 	 -83.746087 
171.522930 	 -83.746087 
171.522930 	 -83.746087 
171.526398 	 -83.745678 
171.526398 	 -83.745678 
171.526398 	 -83.745678 
171.529775 	 -83.745265 
171.529775 	 -83.745265 
171.529775 	 -83.745265 
171.529775 	 -83.745265 
171.533132 	 -83.744850 
171.533132 	 -83.744850 
171.533132 	 -83.744850 
171.536475 	 -83.744435 
171.536475 	 -83.744435 
171.536475 	 -83.744435 
171.539840 	 -83.744025 
171.539840 	 -83.744025 
171.539840 	 -83.744025 
171.539840 	 -83.744025 
171.543205 	 -83.743612 
171.543205 	 -83.743612 
171.543205 	 -83.743612 
171.546562 	 -83.743198 
171.546562 	 -83.743198 
171.546562 	 -83.743198 
171.549937 	 -83.742783 
171.549937 	 -83.742783 
171.549937 	 -83.742783 
171.549937 	 -83.742783 
171.553487 	 -83.742382 
171.553487 	 -83.742382 
171.553487 	 -83.742382 
171.557052 	 -83.741990 
171.557052 	 -83.741990 
171.557052 	 -83.741990 
171.560602 	 -83.741518 
171.560602 	 -83.741518 
171.560602 	 -83.741518 
171.560602 	 -83.741518 
171.564155 	 -83.741130 
171.564155 	 -83.741130 
171.564155 	 -83.741130 
171.567735 	 -83.740722 
171.567735 	 -83.740722 
171.567735 	 -83.740722 
171.571377 	 -83.740318 
171.571377 	 -83.740318 
171.571377 	 -83.740318 
171.575225 	 -83.739940 
171.575225 	 -83.739940 
171.575225 	 -83.739940 
171.575225 	 -83.739940 
171.579067 	 -83.739562 
171.579067 	 -83.739562 
171.579067 	 -83.739562 
171.583025 	 -83.739203 
171.583025 	 -83.739203 
171.583025 	 -83.739203 
171.587105 	 -83.738860 
171.587105 	 -83.738860 
171.587105 	 -83.738860 
171.587105 	 -83.738860 
171.591222 	 -83.738527 
171.591222 	 -83.738527 
171.591222 	 -83.738527 
171.595333 	 -83.738195 
171.595333 	 -83.738195 
171.595333 	 -83.738195 
171.595333 	 -83.738195 
171.599420 	 -83.737863 
171.599420 	 -83.737863 
171.599420 	 -83.737863 
171.603483 	 -83.737528 
171.603483 	 -83.737528 
171.603483 	 -83.737528 
171.607495 	 -83.737188 
171.607495 	 -83.737188 
171.607495 	 -83.737188 
171.607495 	 -83.737188 
171.611457 	 -83.736843 
171.611457 	 -83.736843 
171.611457 	 -83.736843 
171.615388 	 -83.736495 
171.615388 	 -83.736495 
171.615388 	 -83.736495 
171.619297 	 -83.736140 
171.619297 	 -83.736140 
171.619297 	 -83.736140 
171.619297 	 -83.736140 
171.623195 	 -83.735792 
171.623195 	 -83.735792 
171.623195 	 -83.735792 
171.627077 	 -83.735433 
171.627077 	 -83.735433 
171.627077 	 -83.735433 
171.630963 	 -83.735082 
171.630963 	 -83.735082 
171.630963 	 -83.735082 
171.630963 	 -83.735082 
171.634832 	 -83.734728 
171.634832 	 -83.734728 
171.634832 	 -83.734728 
171.638657 	 -83.734373 
171.638657 	 -83.734373 
171.638657 	 -83.734373 
171.642520 	 -83.734023 
171.642520 	 -83.734023 
171.642520 	 -83.734023 
171.642520 	 -83.734023 
171.646383 	 -83.733677 
171.646383 	 -83.733677 
171.646383 	 -83.733677 
171.650262 	 -83.733335 
171.650262 	 -83.733335 
171.650262 	 -83.733335 
171.654152 	 -83.732998 
171.654152 	 -83.732998 
171.654152 	 -83.732998 
171.654152 	 -83.732998 
171.658043 	 -83.732665 
171.658043 	 -83.732665 
171.658043 	 -83.732665 
171.661948 	 -83.732333 
171.661948 	 -83.732333 
171.661948 	 -83.732333 
171.661948 	 -83.732333 
171.665848 	 -83.732005 
171.665848 	 -83.732005 
171.665848 	 -83.732005 
171.669743 	 -83.731678 
171.669743 	 -83.731678 
171.669743 	 -83.731678 
171.673618 	 -83.731352 
171.673618 	 -83.731352 
171.673618 	 -83.731352 
171.677475 	 -83.731027 
171.677475 	 -83.731027 
171.677475 	 -83.731027 
171.677475 	 -83.731027 
171.681308 	 -83.730702 
171.681308 	 -83.730702 
171.681308 	 -83.730702 
171.685117 	 -83.730378 
171.685117 	 -83.730378 
171.685117 	 -83.730378 
171.688910 	 -83.730058 
171.688910 	 -83.730058 
171.688910 	 -83.730058 
171.692688 	 -83.729738 
171.692688 	 -83.729738 
171.692688 	 -83.729738 
171.692688 	 -83.729738 
171.696455 	 -83.729418 
171.696455 	 -83.729418 
171.696455 	 -83.729418 
171.700205 	 -83.729100 
171.700205 	 -83.729100 
171.700205 	 -83.729100 
171.703933 	 -83.728780 
171.703933 	 -83.728780 
171.703933 	 -83.728780 
171.703933 	 -83.728780 
171.707642 	 -83.728457 
171.707642 	 -83.728457 
171.707642 	 -83.728457 
171.711335 	 -83.728133 
171.711335 	 -83.728133 
171.711335 	 -83.728133 
171.715030 	 -83.727808 
171.715030 	 -83.727808 
171.715030 	 -83.727808 
171.715030 	 -83.727808 
171.718727 	 -83.727485 
171.718727 	 -83.727485 
171.718727 	 -83.727485 
171.722415 	 -83.727162 
171.722415 	 -83.727162 
171.722415 	 -83.727162 
171.726110 	 -83.726838 
171.726110 	 -83.726838 
171.726110 	 -83.726838 
171.726110 	 -83.726838 
171.729803 	 -83.726515 
171.729803 	 -83.726515 
171.729803 	 -83.726515 
171.733517 	 -83.726192 
171.733517 	 -83.726192 
171.733517 	 -83.726192 
171.733517 	 -83.726192 
171.737235 	 -83.725868 
171.737235 	 -83.725868 
171.737235 	 -83.725868 
171.740967 	 -83.725545 
171.740967 	 -83.725545 
171.740967 	 -83.725545 
171.744728 	 -83.725223 
171.744728 	 -83.725223 
171.744728 	 -83.725223 
171.748510 	 -83.724898 
171.748510 	 -83.724898 
171.748510 	 -83.724898 
171.752267 	 -83.724577 
171.752267 	 -83.724577 
171.752267 	 -83.724577 
171.752267 	 -83.724577 
171.755975 	 -83.724260 
171.755975 	 -83.724260 
171.755975 	 -83.724260 
171.759678 	 -83.723943 
171.759678 	 -83.723943 
171.759678 	 -83.723943 
171.759678 	 -83.723943 
171.763370 	 -83.723633 
171.763370 	 -83.723633 
171.763370 	 -83.723633 
171.767082 	 -83.723317 
171.767082 	 -83.723317 
171.767082 	 -83.723317 
171.770768 	 -83.723005 
171.770768 	 -83.723005 
171.770768 	 -83.723005 
171.770768 	 -83.723005 
171.774420 	 -83.722698 
171.774420 	 -83.722698 
171.774420 	 -83.722698 
171.778082 	 -83.722392 
171.778082 	 -83.722392 
171.778082 	 -83.722392 
171.778082 	 -83.722392 
171.781743 	 -83.722090 
171.781743 	 -83.722090 
171.781743 	 -83.722090 
171.785415 	 -83.721790 
171.785415 	 -83.721790 
171.785415 	 -83.721790 
171.789098 	 -83.721493 
171.789098 	 -83.721493 
171.789098 	 -83.721493 
171.792798 	 -83.721195 
171.792798 	 -83.721195 
171.792798 	 -83.721195 
171.792798 	 -83.721195 
171.796498 	 -83.720895 
171.796498 	 -83.720895 
171.796498 	 -83.720895 
171.800183 	 -83.720597 
171.800183 	 -83.720597 
171.800183 	 -83.720597 
171.800183 	 -83.720597 
171.803820 	 -83.720288 
171.803820 	 -83.720288 
171.803820 	 -83.720288 
171.807462 	 -83.719977 
171.807462 	 -83.719977 
171.807462 	 -83.719977 
171.811112 	 -83.719665 
171.811112 	 -83.719665 
171.811112 	 -83.719665 
171.814768 	 -83.719348 
171.814768 	 -83.719348 
171.814768 	 -83.719348 
171.814768 	 -83.719348 
171.818433 	 -83.719032 
171.818433 	 -83.719032 
171.818433 	 -83.719032 
171.822102 	 -83.718713 
171.822102 	 -83.718713 
171.822102 	 -83.718713 
171.825785 	 -83.718395 
171.825785 	 -83.718395 
171.825785 	 -83.718395 
171.825785 	 -83.718395 
171.829482 	 -83.718073 
171.829482 	 -83.718073 
171.829482 	 -83.718073 
171.833183 	 -83.717750 
171.833183 	 -83.717750 
171.833183 	 -83.717750 
171.836885 	 -83.717427 
171.836885 	 -83.717427 
171.836885 	 -83.717427 
171.836885 	 -83.717427 
171.840597 	 -83.717103 
171.840597 	 -83.717103 
171.840597 	 -83.717103 
171.844322 	 -83.716782 
171.844322 	 -83.716782 
171.844322 	 -83.716782 
171.848048 	 -83.716460 
171.848048 	 -83.716460 
171.848048 	 -83.716460 
171.848048 	 -83.716460 
171.851778 	 -83.716140 
171.851778 	 -83.716140 
171.851778 	 -83.716140 
171.855503 	 -83.715820 
171.855503 	 -83.715820 
171.855503 	 -83.715820 
171.855503 	 -83.715820 
171.859228 	 -83.715500 
171.859228 	 -83.715500 
171.859228 	 -83.715500 
171.862958 	 -83.715182 
171.862958 	 -83.715182 
171.862958 	 -83.715182 
171.866688 	 -83.714862 
171.866688 	 -83.714862 
171.866688 	 -83.714862 
171.870422 	 -83.714543 
171.870422 	 -83.714543 
171.870422 	 -83.714543 
171.870422 	 -83.714543 
171.874145 	 -83.714222 
171.874145 	 -83.714222 
171.874145 	 -83.714222 
171.877833 	 -83.713895 
171.877833 	 -83.713895 
171.877833 	 -83.713895 
171.877833 	 -83.713895 
171.881475 	 -83.713562 
171.881475 	 -83.713562 
171.881475 	 -83.713562 
171.885085 	 -83.713225 
171.885085 	 -83.713225 
171.885085 	 -83.713225 
171.888675 	 -83.712883 
171.888675 	 -83.712883 
171.888675 	 -83.712883 
171.888675 	 -83.712883 
171.892250 	 -83.712542 
171.892250 	 -83.712542 
171.892250 	 -83.712542 
171.895827 	 -83.712198 
171.895827 	 -83.712198 
171.895827 	 -83.712198 
171.899413 	 -83.711857 
171.899413 	 -83.711857 
171.899413 	 -83.711857 
171.903003 	 -83.711513 
171.903003 	 -83.711513 
171.903003 	 -83.711513 
171.903003 	 -83.711513 
171.906598 	 -83.711172 
171.906598 	 -83.711172 
171.906598 	 -83.711172 
171.910197 	 -83.710828 
171.910197 	 -83.710828 
171.910197 	 -83.710828 
171.910197 	 -83.710828 
171.913797 	 -83.710483 
171.913797 	 -83.710483 
171.913797 	 -83.710483 
171.917402 	 -83.710137 
171.917402 	 -83.710137 
171.917402 	 -83.710137 
171.921025 	 -83.709788 
171.921025 	 -83.709788 
171.921025 	 -83.709788 
171.924675 	 -83.709442 
171.924675 	 -83.709442 
171.924675 	 -83.709442 
171.924675 	 -83.709442 
171.928365 	 -83.709095 
171.928365 	 -83.709095 
171.928365 	 -83.709095 
171.932092 	 -83.708752 
171.932092 	 -83.708752 
171.932092 	 -83.708752 
171.935853 	 -83.708410 
171.935853 	 -83.708410 
171.935853 	 -83.708410 
171.935853 	 -83.708410 
171.939645 	 -83.708072 
171.939645 	 -83.708072 
171.939645 	 -83.708072 
171.943462 	 -83.707738 
171.943462 	 -83.707738 
171.943462 	 -83.707738 
171.947275 	 -83.707402 
171.947275 	 -83.707402 
171.947275 	 -83.707402 
171.947275 	 -83.707402 
171.951085 	 -83.707063 
171.951085 	 -83.707063 
171.951085 	 -83.707063 
171.954880 	 -83.706722 
171.954880 	 -83.706722 
171.954880 	 -83.706722 
171.958678 	 -83.706380 
171.958678 	 -83.706380 
171.958678 	 -83.706380 
171.958678 	 -83.706380 
171.962467 	 -83.706035 
171.962467 	 -83.706035 
171.962467 	 -83.706035 
171.966233 	 -83.705688 
171.966233 	 -83.705688 
171.966233 	 -83.705688 
171.970003 	 -83.705342 
171.970003 	 -83.705342 
171.970003 	 -83.705342 
171.970003 	 -83.705342 
171.973775 	 -83.704995 
171.973775 	 -83.704995 
171.973775 	 -83.704995 
171.977540 	 -83.704647 
171.977540 	 -83.704647 
171.977540 	 -83.704647 
171.981302 	 -83.704298 
171.981302 	 -83.704298 
171.981302 	 -83.704298 
171.981302 	 -83.704298 
171.985057 	 -83.703947 
171.985057 	 -83.703947 
171.985057 	 -83.703947 
171.988822 	 -83.703597 
171.988822 	 -83.703597 
171.988822 	 -83.703597 
171.992592 	 -83.703247 
171.992592 	 -83.703247 
171.992592 	 -83.703247 
171.992592 	 -83.703247 
171.996365 	 -83.702895 
171.996365 	 -83.702895 
171.996365 	 -83.702895 
172.000138 	 -83.702545 
172.000138 	 -83.702545 
172.000138 	 -83.702545 
172.003897 	 -83.702190 
172.003897 	 -83.702190 
172.003897 	 -83.702190 
172.003897 	 -83.702190 
172.007627 	 -83.701833 
172.007627 	 -83.701833 
172.007627 	 -83.701833 
172.011338 	 -83.701472 
172.011338 	 -83.701472 
172.011338 	 -83.701472 
172.015045 	 -83.701110 
172.015045 	 -83.701110 
172.015045 	 -83.701110 
172.015045 	 -83.701110 
172.018753 	 -83.700750 
172.018753 	 -83.700750 
172.018753 	 -83.700750 
172.022457 	 -83.700392 
172.022457 	 -83.700392 
172.022457 	 -83.700392 
172.026153 	 -83.700032 
172.026153 	 -83.700032 
172.026153 	 -83.700032 
172.026153 	 -83.700032 
172.029863 	 -83.699672 
172.029863 	 -83.699672 
172.029863 	 -83.699672 
172.033577 	 -83.699312 
172.033577 	 -83.699312 
172.033577 	 -83.699312 
172.033577 	 -83.699312 
172.037297 	 -83.698950 
172.037297 	 -83.698950 
172.037297 	 -83.698950 
172.041033 	 -83.698590 
172.041033 	 -83.698590 
172.041033 	 -83.698590 
172.044795 	 -83.698233 
172.044795 	 -83.698233 
172.044795 	 -83.698233 
172.048613 	 -83.697878 
172.048613 	 -83.697878 
172.048613 	 -83.697878 
172.048613 	 -83.697878 
172.052405 	 -83.697530 
172.052405 	 -83.697530 
172.052405 	 -83.697530 
172.056198 	 -83.697182 
172.056198 	 -83.697182 
172.056198 	 -83.697182 
172.056198 	 -83.697182 
172.059973 	 -83.696835 
172.059973 	 -83.696835 
172.059973 	 -83.696835 
172.063730 	 -83.696488 
172.063730 	 -83.696488 
172.063730 	 -83.696488 
172.067465 	 -83.696142 
172.067465 	 -83.696142 
172.067465 	 -83.696142 
172.071160 	 -83.695792 
172.071160 	 -83.695792 
172.071160 	 -83.695792 
172.071160 	 -83.695792 
172.074823 	 -83.695443 
172.074823 	 -83.695443 
172.074823 	 -83.695443 
172.078448 	 -83.695093 
172.078448 	 -83.695093 
172.078448 	 -83.695093 
172.078448 	 -83.695093 
