Lon	 Lat
170.795217 	 -83.633970 
170.795217 	 -83.633970 
170.799037 	 -83.634298 
170.799037 	 -83.634298 
170.799037 	 -83.634298 
170.802815 	 -83.634635 
170.802815 	 -83.634635 
170.802815 	 -83.634635 
170.806555 	 -83.634982 
170.806555 	 -83.634982 
170.806555 	 -83.634982 
170.806555 	 -83.634982 
170.810285 	 -83.635332 
170.810285 	 -83.635332 
170.810285 	 -83.635332 
170.814030 	 -83.635687 
170.814030 	 -83.635687 
170.814030 	 -83.635687 
170.814030 	 -83.635687 
170.817812 	 -83.636042 
170.817812 	 -83.636042 
170.817812 	 -83.636042 
170.821638 	 -83.636395 
170.821638 	 -83.636395 
170.821638 	 -83.636395 
170.825507 	 -83.636747 
170.825507 	 -83.636747 
170.825507 	 -83.636747 
170.825507 	 -83.636747 
170.829417 	 -83.637098 
170.829417 	 -83.637098 
170.829417 	 -83.637098 
170.833348 	 -83.637445 
170.833348 	 -83.637445 
170.833348 	 -83.637445 
170.837285 	 -83.637790 
170.837285 	 -83.637790 
170.837285 	 -83.637790 
170.837285 	 -83.637790 
170.841230 	 -83.638130 
170.841230 	 -83.638130 
170.841230 	 -83.638130 
170.845162 	 -83.638468 
170.845162 	 -83.638468 
170.845162 	 -83.638468 
170.849095 	 -83.638802 
170.849095 	 -83.638802 
170.849095 	 -83.638802 
170.849095 	 -83.638802 
170.853022 	 -83.639137 
170.853022 	 -83.639137 
170.853022 	 -83.639137 
170.856965 	 -83.639467 
170.856965 	 -83.639467 
170.856965 	 -83.639467 
170.860947 	 -83.639792 
170.860947 	 -83.639792 
170.860947 	 -83.639792 
170.860947 	 -83.639792 
170.864983 	 -83.640110 
170.864983 	 -83.640110 
170.864983 	 -83.640110 
170.869083 	 -83.640418 
170.869083 	 -83.640418 
170.869083 	 -83.640418 
170.873250 	 -83.640718 
170.873250 	 -83.640718 
170.873250 	 -83.640718 
170.873250 	 -83.640718 
170.877485 	 -83.641007 
170.877485 	 -83.641007 
170.877485 	 -83.641007 
170.881788 	 -83.641283 
170.881788 	 -83.641283 
170.881788 	 -83.641283 
170.886152 	 -83.641548 
170.886152 	 -83.641548 
170.886152 	 -83.641548 
170.886152 	 -83.641548 
170.890585 	 -83.641800 
170.890585 	 -83.641800 
170.890585 	 -83.641800 
170.895092 	 -83.642038 
170.895092 	 -83.642038 
170.895092 	 -83.642038 
170.899655 	 -83.642265 
170.899655 	 -83.642265 
170.899655 	 -83.642265 
170.899655 	 -83.642265 
170.904275 	 -83.642480 
170.904275 	 -83.642480 
170.904275 	 -83.642480 
170.908950 	 -83.642682 
170.908950 	 -83.642682 
170.908950 	 -83.642682 
170.908950 	 -83.642682 
170.913668 	 -83.642875 
170.913668 	 -83.642875 
170.913668 	 -83.642875 
170.918420 	 -83.643057 
170.918420 	 -83.643057 
170.918420 	 -83.643057 
170.923208 	 -83.643227 
170.923208 	 -83.643227 
170.923208 	 -83.643227 
170.923208 	 -83.643227 
170.928022 	 -83.643390 
170.928022 	 -83.643390 
170.928022 	 -83.643390 
170.932860 	 -83.643547 
170.932860 	 -83.643547 
170.932860 	 -83.643547 
170.937722 	 -83.643693 
170.937722 	 -83.643693 
170.937722 	 -83.643693 
170.937722 	 -83.643693 
170.942607 	 -83.643833 
170.942607 	 -83.643833 
170.942607 	 -83.643833 
170.947508 	 -83.643963 
170.947508 	 -83.643963 
170.947508 	 -83.643963 
170.952435 	 -83.644085 
170.952435 	 -83.644085 
170.952435 	 -83.644085 
170.952435 	 -83.644085 
170.957377 	 -83.644193 
170.957377 	 -83.644193 
170.957377 	 -83.644193 
170.962332 	 -83.644295 
170.962332 	 -83.644295 
170.962332 	 -83.644295 
170.962332 	 -83.644295 
170.967298 	 -83.644390 
170.967298 	 -83.644390 
170.967298 	 -83.644390 
170.972263 	 -83.644482 
170.972263 	 -83.644482 
170.972263 	 -83.644482 
170.977232 	 -83.644572 
170.977232 	 -83.644572 
170.977232 	 -83.644572 
170.982197 	 -83.644660 
170.982197 	 -83.644660 
170.982197 	 -83.644660 
170.982197 	 -83.644660 
170.987163 	 -83.644750 
170.987163 	 -83.644750 
170.987163 	 -83.644750 
170.992133 	 -83.644838 
170.992133 	 -83.644838 
170.992133 	 -83.644838 
170.997105 	 -83.644930 
170.997105 	 -83.644930 
170.997105 	 -83.644930 
170.997105 	 -83.644930 
171.002077 	 -83.645020 
171.002077 	 -83.645020 
171.002077 	 -83.645020 
171.007042 	 -83.645115 
171.007042 	 -83.645115 
171.007042 	 -83.645115 
171.011998 	 -83.645212 
171.011998 	 -83.645212 
171.011998 	 -83.645212 
171.011998 	 -83.645212 
171.016950 	 -83.645308 
171.016950 	 -83.645308 
171.016950 	 -83.645308 
171.021907 	 -83.645405 
171.021907 	 -83.645405 
171.021907 	 -83.645405 
171.026870 	 -83.645503 
171.026870 	 -83.645503 
171.026870 	 -83.645503 
171.026870 	 -83.645503 
