Lon	 Lat
172.845290 	 -83.599717 
172.841497 	 -83.600022 
172.841497 	 -83.600022 
172.841497 	 -83.600022 
172.837680 	 -83.600327 
172.837680 	 -83.600327 
172.837680 	 -83.600327 
172.833850 	 -83.600635 
172.833850 	 -83.600635 
172.833850 	 -83.600635 
172.833850 	 -83.600635 
172.830003 	 -83.600943 
172.830003 	 -83.600943 
172.830003 	 -83.600943 
172.826142 	 -83.601253 
172.826142 	 -83.601253 
172.826142 	 -83.601253 
172.826142 	 -83.601253 
172.822267 	 -83.601565 
172.822267 	 -83.601565 
172.822267 	 -83.601565 
172.818380 	 -83.601878 
172.818380 	 -83.601878 
172.818380 	 -83.601878 
172.814480 	 -83.602192 
172.814480 	 -83.602192 
172.814480 	 -83.602192 
172.814480 	 -83.602192 
172.810583 	 -83.602508 
172.810583 	 -83.602508 
172.810583 	 -83.602508 
172.806668 	 -83.602825 
172.806668 	 -83.602825 
172.806668 	 -83.602825 
172.802757 	 -83.603143 
172.802757 	 -83.603143 
172.802757 	 -83.603143 
172.802757 	 -83.603143 
172.798855 	 -83.603463 
172.798855 	 -83.603463 
172.798855 	 -83.603463 
172.794973 	 -83.603787 
172.794973 	 -83.603787 
172.794973 	 -83.603787 
172.791105 	 -83.604112 
172.791105 	 -83.604112 
172.791105 	 -83.604112 
172.791105 	 -83.604112 
172.787260 	 -83.604437 
172.787260 	 -83.604437 
172.787260 	 -83.604437 
172.783428 	 -83.604762 
172.783428 	 -83.604762 
172.783428 	 -83.604762 
172.779617 	 -83.605090 
172.779617 	 -83.605090 
172.779617 	 -83.605090 
172.779617 	 -83.605090 
172.775818 	 -83.605420 
172.775818 	 -83.605420 
172.775818 	 -83.605420 
172.772038 	 -83.605750 
172.772038 	 -83.605750 
172.772038 	 -83.605750 
172.772038 	 -83.605750 
172.768278 	 -83.606083 
172.768278 	 -83.606083 
172.768278 	 -83.606083 
172.764547 	 -83.606418 
172.764547 	 -83.606418 
172.764547 	 -83.606418 
172.760848 	 -83.606755 
172.760848 	 -83.606755 
172.760848 	 -83.606755 
172.760848 	 -83.606755 
172.757178 	 -83.607093 
172.757178 	 -83.607093 
172.757178 	 -83.607093 
172.753530 	 -83.607433 
172.753530 	 -83.607433 
172.753530 	 -83.607433 
172.749897 	 -83.607775 
172.749897 	 -83.607775 
172.749897 	 -83.607775 
172.749897 	 -83.607775 
172.746273 	 -83.608113 
172.746273 	 -83.608113 
172.746273 	 -83.608113 
172.742652 	 -83.608453 
172.742652 	 -83.608453 
172.742652 	 -83.608453 
172.739032 	 -83.608792 
172.739032 	 -83.608792 
172.739032 	 -83.608792 
172.739032 	 -83.608792 
172.735408 	 -83.609128 
172.735408 	 -83.609128 
172.735408 	 -83.609128 
172.731785 	 -83.609463 
172.731785 	 -83.609463 
172.731785 	 -83.609463 
172.728172 	 -83.609797 
172.728172 	 -83.609797 
172.728172 	 -83.609797 
172.728172 	 -83.609797 
172.724570 	 -83.610132 
172.724570 	 -83.610132 
172.724570 	 -83.610132 
172.720970 	 -83.610465 
172.720970 	 -83.610465 
172.720970 	 -83.610465 
172.717367 	 -83.610797 
172.717367 	 -83.610797 
172.717367 	 -83.610797 
172.717367 	 -83.610797 
172.713752 	 -83.611128 
172.713752 	 -83.611128 
172.713752 	 -83.611128 
172.710132 	 -83.611460 
172.710132 	 -83.611460 
172.710132 	 -83.611460 
172.710132 	 -83.611460 
172.706495 	 -83.611790 
172.706495 	 -83.611790 
172.706495 	 -83.611790 
172.702838 	 -83.612120 
172.702838 	 -83.612120 
172.702838 	 -83.612120 
172.699163 	 -83.612448 
172.699163 	 -83.612448 
172.699163 	 -83.612448 
172.695463 	 -83.612775 
172.695463 	 -83.612775 
172.695463 	 -83.612775 
172.695463 	 -83.612775 
172.691750 	 -83.613100 
172.691750 	 -83.613100 
172.691750 	 -83.613100 
172.688025 	 -83.613423 
172.688025 	 -83.613423 
172.688025 	 -83.613423 
172.684278 	 -83.613747 
172.684278 	 -83.613747 
172.684278 	 -83.613747 
172.684278 	 -83.613747 
172.680522 	 -83.614068 
172.680522 	 -83.614068 
172.680522 	 -83.614068 
172.676757 	 -83.614390 
172.676757 	 -83.614390 
172.676757 	 -83.614390 
172.676757 	 -83.614390 
172.672988 	 -83.614710 
172.672988 	 -83.614710 
172.672988 	 -83.614710 
172.669220 	 -83.615030 
172.669220 	 -83.615030 
172.669220 	 -83.615030 
172.665455 	 -83.615352 
172.665455 	 -83.615352 
172.665455 	 -83.615352 
172.665455 	 -83.615352 
172.661697 	 -83.615673 
172.661697 	 -83.615673 
172.661697 	 -83.615673 
172.657945 	 -83.615995 
172.657945 	 -83.615995 
172.657945 	 -83.615995 
172.657945 	 -83.615995 
172.654198 	 -83.616317 
172.654198 	 -83.616317 
172.654198 	 -83.616317 
