Lon	 Lat
172.035793 	 -83.587893 
172.031550 	 -83.587748 
172.031550 	 -83.587748 
172.031550 	 -83.587748 
172.031550 	 -83.587748 
172.027283 	 -83.587607 
172.027283 	 -83.587607 
172.027283 	 -83.587607 
172.027283 	 -83.587607 
172.023008 	 -83.587468 
172.023008 	 -83.587468 
172.023008 	 -83.587468 
172.018723 	 -83.587333 
172.018723 	 -83.587333 
172.018723 	 -83.587333 
172.018723 	 -83.587333 
172.014425 	 -83.587200 
172.014425 	 -83.587200 
172.014425 	 -83.587200 
172.010120 	 -83.587065 
172.010120 	 -83.587065 
172.010120 	 -83.587065 
172.005817 	 -83.586930 
172.005817 	 -83.586930 
172.005817 	 -83.586930 
172.005817 	 -83.586930 
172.001510 	 -83.586793 
172.001510 	 -83.586793 
172.001510 	 -83.586793 
171.997173 	 -83.586660 
171.997173 	 -83.586660 
171.997173 	 -83.586660 
171.997173 	 -83.586660 
171.992820 	 -83.586528 
171.992820 	 -83.586528 
171.992820 	 -83.586528 
171.988443 	 -83.586400 
171.988443 	 -83.586400 
171.988443 	 -83.586400 
171.988443 	 -83.586400 
171.984043 	 -83.586273 
171.984043 	 -83.586273 
171.984043 	 -83.586273 
171.979623 	 -83.586148 
171.979623 	 -83.586148 
171.979623 	 -83.586148 
171.979623 	 -83.586148 
171.975192 	 -83.586025 
171.975192 	 -83.586025 
171.975192 	 -83.586025 
171.970740 	 -83.585905 
171.970740 	 -83.585905 
171.970740 	 -83.585905 
171.970740 	 -83.585905 
171.966280 	 -83.585788 
171.966280 	 -83.585788 
171.966280 	 -83.585788 
171.961815 	 -83.585673 
171.961815 	 -83.585673 
171.961815 	 -83.585673 
171.961815 	 -83.585673 
171.957350 	 -83.585565 
171.957350 	 -83.585565 
171.957350 	 -83.585565 
171.952880 	 -83.585462 
171.952880 	 -83.585462 
171.952880 	 -83.585462 
171.952880 	 -83.585462 
171.948407 	 -83.585362 
171.948407 	 -83.585362 
171.948407 	 -83.585362 
171.943923 	 -83.585262 
171.943923 	 -83.585262 
171.943923 	 -83.585262 
171.943923 	 -83.585262 
171.939422 	 -83.585170 
171.939422 	 -83.585170 
171.939422 	 -83.585170 
171.934885 	 -83.585097 
171.934885 	 -83.585097 
171.934885 	 -83.585097 
171.934885 	 -83.585097 
171.930313 	 -83.585048 
171.930313 	 -83.585048 
171.930313 	 -83.585048 
171.925720 	 -83.585028 
171.925720 	 -83.585028 
171.925720 	 -83.585028 
171.925720 	 -83.585028 
171.921120 	 -83.585037 
171.921120 	 -83.585037 
171.921120 	 -83.585037 
171.916525 	 -83.585073 
171.916525 	 -83.585073 
171.916525 	 -83.585073 
171.911955 	 -83.585142 
171.911955 	 -83.585142 
171.911955 	 -83.585142 
171.911955 	 -83.585142 
171.907428 	 -83.585238 
171.907428 	 -83.585238 
171.907428 	 -83.585238 
171.902967 	 -83.585363 
171.902967 	 -83.585363 
171.902967 	 -83.585363 
171.902967 	 -83.585363 
171.898568 	 -83.585513 
171.898568 	 -83.585513 
171.898568 	 -83.585513 
171.894257 	 -83.585683 
171.894257 	 -83.585683 
171.894257 	 -83.585683 
171.894257 	 -83.585683 
