Lon	 Lat
170.936800 	 -83.691903 
170.936800 	 -83.691903 
170.936675 	 -83.691365 
170.936675 	 -83.691365 
170.936675 	 -83.691365 
170.936810 	 -83.690825 
170.936810 	 -83.690825 
170.936810 	 -83.690825 
170.937220 	 -83.690285 
170.937220 	 -83.690285 
170.937220 	 -83.690285 
170.937220 	 -83.690285 
170.937923 	 -83.689747 
170.937923 	 -83.689747 
170.937923 	 -83.689747 
170.938927 	 -83.689212 
170.938927 	 -83.689212 
170.938927 	 -83.689212 
170.938927 	 -83.689212 
170.940215 	 -83.688683 
170.940215 	 -83.688683 
170.940215 	 -83.688683 
170.941777 	 -83.688163 
170.941777 	 -83.688163 
170.941777 	 -83.688163 
170.943658 	 -83.687653 
170.943658 	 -83.687653 
170.943658 	 -83.687653 
170.945832 	 -83.687155 
170.945832 	 -83.687155 
170.945832 	 -83.687155 
170.948265 	 -83.686672 
170.948265 	 -83.686672 
170.948265 	 -83.686672 
170.948265 	 -83.686672 
170.950978 	 -83.686205 
170.950978 	 -83.686205 
170.950978 	 -83.686205 
170.953955 	 -83.685760 
170.953955 	 -83.685760 
170.953955 	 -83.685760 
170.957200 	 -83.685337 
170.957200 	 -83.685337 
170.957200 	 -83.685337 
170.957200 	 -83.685337 
170.960735 	 -83.684942 
170.960735 	 -83.684942 
170.960735 	 -83.684942 
170.964550 	 -83.684583 
170.964550 	 -83.684583 
170.964550 	 -83.684583 
170.968610 	 -83.684262 
170.968610 	 -83.684262 
170.968610 	 -83.684262 
170.968610 	 -83.684262 
170.972868 	 -83.683978 
170.972868 	 -83.683978 
170.972868 	 -83.683978 
170.977262 	 -83.683732 
170.977262 	 -83.683732 
170.977262 	 -83.683732 
170.981745 	 -83.683510 
170.981745 	 -83.683510 
170.981745 	 -83.683510 
170.981745 	 -83.683510 
170.986268 	 -83.683302 
170.986268 	 -83.683302 
170.986268 	 -83.683302 
170.990788 	 -83.683093 
170.990788 	 -83.683093 
170.990788 	 -83.683093 
170.995265 	 -83.682877 
170.995265 	 -83.682877 
170.995265 	 -83.682877 
170.995265 	 -83.682877 
170.999692 	 -83.682643 
170.999692 	 -83.682643 
170.999692 	 -83.682643 
171.004038 	 -83.682390 
171.004038 	 -83.682390 
171.004038 	 -83.682390 
171.004038 	 -83.682390 
171.008297 	 -83.682120 
171.008297 	 -83.682120 
171.008297 	 -83.682120 
171.012460 	 -83.681830 
171.012460 	 -83.681830 
171.012460 	 -83.681830 
171.016523 	 -83.681525 
171.016523 	 -83.681525 
171.016523 	 -83.681525 
171.016523 	 -83.681525 
171.020495 	 -83.681205 
171.020495 	 -83.681205 
171.020495 	 -83.681205 
171.024408 	 -83.680878 
171.024408 	 -83.680878 
