Lon	 Lat
171.210298 	 -83.722813 
171.210298 	 -83.722813 
171.210298 	 -83.722813 
171.212075 	 -83.722293 
171.212075 	 -83.722293 
171.212075 	 -83.722293 
171.214143 	 -83.721785 
171.214143 	 -83.721785 
171.214143 	 -83.721785 
171.216507 	 -83.721293 
171.216507 	 -83.721293 
171.216507 	 -83.721293 
171.216507 	 -83.721293 
171.219150 	 -83.720818 
171.219150 	 -83.720818 
171.219150 	 -83.720818 
171.222052 	 -83.720363 
171.222052 	 -83.720363 
171.222052 	 -83.720363 
171.222052 	 -83.720363 
171.225195 	 -83.719927 
171.225195 	 -83.719927 
171.225195 	 -83.719927 
171.228578 	 -83.719513 
171.228578 	 -83.719513 
171.228578 	 -83.719513 
171.232170 	 -83.719120 
171.232170 	 -83.719120 
171.232170 	 -83.719120 
171.232170 	 -83.719120 
171.235985 	 -83.718760 
171.235985 	 -83.718760 
171.235985 	 -83.718760 
171.239982 	 -83.718423 
171.239982 	 -83.718423 
171.239982 	 -83.718423 
171.244108 	 -83.718107 
171.244108 	 -83.718107 
171.244108 	 -83.718107 
171.248272 	 -83.717795 
171.248272 	 -83.717795 
171.248272 	 -83.717795 
171.248272 	 -83.717795 
171.252502 	 -83.717498 
171.252502 	 -83.717498 
171.252502 	 -83.717498 
171.256727 	 -83.717198 
171.256727 	 -83.717198 
171.256727 	 -83.717198 
171.260947 	 -83.716895 
171.260947 	 -83.716895 
171.260947 	 -83.716895 
171.260947 	 -83.716895 
171.265138 	 -83.716585 
171.265138 	 -83.716585 
171.265138 	 -83.716585 
171.269300 	 -83.716268 
171.269300 	 -83.716268 
171.269300 	 -83.716268 
171.273432 	 -83.715945 
171.273432 	 -83.715945 
171.273432 	 -83.715945 
171.273432 	 -83.715945 
171.277543 	 -83.715617 
171.277543 	 -83.715617 
171.277543 	 -83.715617 
171.281628 	 -83.715283 
171.281628 	 -83.715283 
171.281628 	 -83.715283 
171.281628 	 -83.715283 
171.285648 	 -83.714943 
171.285648 	 -83.714943 
171.285648 	 -83.714943 
171.289590 	 -83.714592 
171.289590 	 -83.714592 
171.289590 	 -83.714592 
171.293473 	 -83.714235 
171.293473 	 -83.714235 
171.293473 	 -83.714235 
171.297308 	 -83.713870 
171.297308 	 -83.713870 
171.297308 	 -83.713870 
171.297308 	 -83.713870 
171.301075 	 -83.713500 
171.301075 	 -83.713500 
171.301075 	 -83.713500 
171.304788 	 -83.713130 
171.304788 	 -83.713130 
171.304788 	 -83.713130 
171.308505 	 -83.712757 
171.308505 	 -83.712757 
171.308505 	 -83.712757 
171.312235 	 -83.712385 
171.312235 	 -83.712385 
171.312235 	 -83.712385 
171.312235 	 -83.712385 
171.315977 	 -83.712015 
171.315977 	 -83.712015 
171.315977 	 -83.712015 
171.319750 	 -83.711647 
171.319750 	 -83.711647 
171.319750 	 -83.711647 
171.323570 	 -83.711287 
171.323570 	 -83.711287 
171.323570 	 -83.711287 
171.323570 	 -83.711287 
171.327445 	 -83.710935 
171.327445 	 -83.710935 
171.327445 	 -83.710935 
171.331373 	 -83.710592 
171.331373 	 -83.710592 
171.331373 	 -83.710592 
171.331373 	 -83.710592 
171.335330 	 -83.710257 
171.335330 	 -83.710257 
171.335330 	 -83.710257 
171.339300 	 -83.709925 
171.339300 	 -83.709925 
171.339300 	 -83.709925 
171.343272 	 -83.709597 
171.343272 	 -83.709597 
171.343272 	 -83.709597 
171.343272 	 -83.709597 
171.347247 	 -83.709270 
