Lon	 Lat
172.801827 	 -83.528942 
172.801827 	 -83.528942 
172.801827 	 -83.528942 
172.801827 	 -83.528942 
172.797373 	 -83.529152 
172.797373 	 -83.529152 
172.797373 	 -83.529152 
172.792927 	 -83.529362 
172.792927 	 -83.529362 
172.792927 	 -83.529362 
172.788490 	 -83.529573 
172.788490 	 -83.529573 
172.788490 	 -83.529573 
172.788490 	 -83.529573 
172.784067 	 -83.529787 
172.784067 	 -83.529787 
172.784067 	 -83.529787 
172.779647 	 -83.530000 
172.779647 	 -83.530000 
172.779647 	 -83.530000 
172.775237 	 -83.530215 
172.775237 	 -83.530215 
172.775237 	 -83.530215 
172.775237 	 -83.530215 
172.770833 	 -83.530432 
172.770833 	 -83.530432 
172.770833 	 -83.530432 
172.766432 	 -83.530650 
172.766432 	 -83.530650 
172.766432 	 -83.530650 
172.762033 	 -83.530870 
172.762033 	 -83.530870 
172.762033 	 -83.530870 
172.762033 	 -83.530870 
172.757620 	 -83.531087 
172.757620 	 -83.531087 
172.757620 	 -83.531087 
172.753198 	 -83.531308 
172.753198 	 -83.531308 
172.753198 	 -83.531308 
172.753198 	 -83.531308 
172.748793 	 -83.531530 
172.748793 	 -83.531530 
172.748793 	 -83.531530 
172.744380 	 -83.531753 
172.744380 	 -83.531753 
172.744380 	 -83.531753 
172.739965 	 -83.531977 
172.739965 	 -83.531977 
172.739965 	 -83.531977 
172.739965 	 -83.531977 
172.735548 	 -83.532200 
172.735548 	 -83.532200 
172.735548 	 -83.532200 
172.731127 	 -83.532425 
172.731127 	 -83.532425 
172.731127 	 -83.532425 
172.726723 	 -83.532653 
172.726723 	 -83.532653 
172.726723 	 -83.532653 
172.726723 	 -83.532653 
172.722328 	 -83.532883 
172.722328 	 -83.532883 
172.722328 	 -83.532883 
172.717950 	 -83.533113 
172.717950 	 -83.533113 
172.717950 	 -83.533113 
172.713588 	 -83.533348 
172.713588 	 -83.533348 
172.713588 	 -83.533348 
172.709253 	 -83.533585 
172.709253 	 -83.533585 
172.709253 	 -83.533585 
172.709253 	 -83.533585 
172.704980 	 -83.533835 
172.704980 	 -83.533835 
172.704980 	 -83.533835 
172.700780 	 -83.534100 
172.700780 	 -83.534100 
172.700780 	 -83.534100 
172.696690 	 -83.534380 
172.696690 	 -83.534380 
172.696690 	 -83.534380 
172.696690 	 -83.534380 
172.692705 	 -83.534677 
172.692705 	 -83.534677 
172.692705 	 -83.534677 
172.688835 	 -83.534987 
172.688835 	 -83.534987 
172.688835 	 -83.534987 
172.685082 	 -83.535310 
172.685082 	 -83.535310 
172.685082 	 -83.535310 
172.685082 	 -83.535310 
172.681448 	 -83.535648 
172.681448 	 -83.535648 
172.681448 	 -83.535648 
172.677903 	 -83.535990 
172.677903 	 -83.535990 
172.677903 	 -83.535990 
172.677903 	 -83.535990 
172.674413 	 -83.536333 
172.674413 	 -83.536333 
172.674413 	 -83.536333 
172.670945 	 -83.536672 
172.670945 	 -83.536672 
172.670945 	 -83.536672 
172.667475 	 -83.537003 
172.667475 	 -83.537003 
172.667475 	 -83.537003 
172.664003 	 -83.537327 
172.664003 	 -83.537327 
172.664003 	 -83.537327 
172.664003 	 -83.537327 
172.660533 	 -83.537643 
172.660533 	 -83.537643 
172.660533 	 -83.537643 
172.657067 	 -83.537957 
172.657067 	 -83.537957 
172.657067 	 -83.537957 
172.653597 	 -83.538268 
172.653597 	 -83.538268 
172.653597 	 -83.538268 
172.653597 	 -83.538268 
172.650127 	 -83.538578 
172.650127 	 -83.538578 
172.650127 	 -83.538578 
172.646655 	 -83.538888 
172.646655 	 -83.538888 
172.646655 	 -83.538888 
172.643168 	 -83.539200 
172.643168 	 -83.539200 
172.643168 	 -83.539200 
172.643168 	 -83.539200 
172.639680 	 -83.539512 
172.639680 	 -83.539512 
172.639680 	 -83.539512 
172.636165 	 -83.539828 
172.636165 	 -83.539828 
172.636165 	 -83.539828 
172.632623 	 -83.540143 
172.632623 	 -83.540143 
172.632623 	 -83.540143 
172.632623 	 -83.540143 
172.629057 	 -83.540457 
172.629057 	 -83.540457 
172.629057 	 -83.540457 
172.625465 	 -83.540772 
172.625465 	 -83.540772 
172.625465 	 -83.540772 
172.621858 	 -83.541087 
172.621858 	 -83.541087 
172.621858 	 -83.541087 
172.621858 	 -83.541087 
172.618248 	 -83.541405 
172.618248 	 -83.541405 
172.618248 	 -83.541405 
172.614618 	 -83.541725 
172.614618 	 -83.541725 
172.614618 	 -83.541725 
172.610990 	 -83.542048 
172.610990 	 -83.542048 
172.610990 	 -83.542048 
172.610990 	 -83.542048 
172.607372 	 -83.542375 
172.607372 	 -83.542375 
172.607372 	 -83.542375 
172.603758 	 -83.542705 
172.603758 	 -83.542705 
172.603758 	 -83.542705 
172.600150 	 -83.543037 
172.600150 	 -83.543037 
172.600150 	 -83.543037 
172.600150 	 -83.543037 
172.596540 	 -83.543372 
172.596540 	 -83.543372 
172.596540 	 -83.543372 
172.592938 	 -83.543710 
172.592938 	 -83.543710 
172.592938 	 -83.543710 
172.589345 	 -83.544050 
172.589345 	 -83.544050 
172.589345 	 -83.544050 
172.585753 	 -83.544393 
172.585753 	 -83.544393 
172.585753 	 -83.544393 
172.585753 	 -83.544393 
172.582163 	 -83.544735 
172.582163 	 -83.544735 
172.582163 	 -83.544735 
172.578565 	 -83.545078 
172.578565 	 -83.545078 
172.578565 	 -83.545078 
172.574965 	 -83.545420 
172.574965 	 -83.545420 
172.574965 	 -83.545420 
172.574965 	 -83.545420 
172.571358 	 -83.545763 
172.571358 	 -83.545763 
172.571358 	 -83.545763 
172.567752 	 -83.546105 
172.567752 	 -83.546105 
172.567752 	 -83.546105 
172.564145 	 -83.546447 
172.564145 	 -83.546447 
172.564145 	 -83.546447 
172.564145 	 -83.546447 
172.560530 	 -83.546787 
172.560530 	 -83.546787 
172.560530 	 -83.546787 
172.556907 	 -83.547128 
172.556907 	 -83.547128 
172.556907 	 -83.547128 
172.556907 	 -83.547128 
172.553275 	 -83.547468 
172.553275 	 -83.547468 
172.553275 	 -83.547468 
172.549650 	 -83.547810 
172.549650 	 -83.547810 
172.549650 	 -83.547810 
172.546025 	 -83.548153 
172.546025 	 -83.548153 
172.546025 	 -83.548153 
172.546025 	 -83.548153 
172.542398 	 -83.548495 
172.542398 	 -83.548495 
172.542398 	 -83.548495 
172.538748 	 -83.548838 
172.538748 	 -83.548838 
172.538748 	 -83.548838 
172.535083 	 -83.549180 
172.535083 	 -83.549180 
172.535083 	 -83.549180 
172.531390 	 -83.549523 
172.531390 	 -83.549523 
172.531390 	 -83.549523 
172.531390 	 -83.549523 
172.527690 	 -83.549867 
172.527690 	 -83.549867 
172.527690 	 -83.549867 
172.523980 	 -83.550210 
172.523980 	 -83.550210 
172.523980 	 -83.550210 
172.520265 	 -83.550552 
172.520265 	 -83.550552 
172.520265 	 -83.550552 
172.520265 	 -83.550552 
172.516532 	 -83.550893 
172.516532 	 -83.550893 
172.516532 	 -83.550893 
