   -83.67615,   171.08406,     2.60582
   -83.67586,   171.08831,     2.66581
   -83.67586,   171.08831,     2.66581
   -83.67586,   171.08831,     2.66581
   -83.67557,   171.09259,     2.72593
   -83.67557,   171.09259,     2.72593
   -83.67557,   171.09259,     2.72593
   -83.67528,   171.09685,     2.78618
   -83.67528,   171.09685,     2.78618
   -83.67528,   171.09685,     2.78618
   -83.67528,   171.09685,     2.78618
   -83.67498,   171.10107,     2.84663
   -83.67498,   171.10107,     2.84663
   -83.67498,   171.10107,     2.84663
   -83.67467,   171.10524,     2.90714
   -83.67467,   171.10524,     2.90714
   -83.67467,   171.10524,     2.90714
   -83.67435,   171.10937,     2.96791
   -83.67435,   171.10937,     2.96791
   -83.67435,   171.10937,     2.96791
   -83.67435,   171.10937,     2.96791
   -83.67401,   171.11344,     3.02885
   -83.67401,   171.11344,     3.02885
   -83.67401,   171.11344,     3.02885
   -83.67368,   171.11747,     3.08967
   -83.67368,   171.11747,     3.08967
   -83.67368,   171.11747,     3.08967
   -83.67333,   171.12146,     3.15045
   -83.67333,   171.12146,     3.15045
   -83.67333,   171.12146,     3.15045
   -83.67333,   171.12146,     3.15045
   -83.67298,   171.12543,     3.21127
   -83.67298,   171.12543,     3.21127
   -83.67298,   171.12543,     3.21127
   -83.67264,   171.12939,     3.27197
   -83.67264,   171.12939,     3.27197
   -83.67264,   171.12939,     3.27197
   -83.67264,   171.12939,     3.27197
   -83.67229,   171.13334,     3.33265
   -83.67229,   171.13334,     3.33265
   -83.67229,   171.13334,     3.33265
   -83.67194,   171.13729,     3.39328
   -83.67194,   171.13729,     3.39328
   -83.67194,   171.13729,     3.39328
   -83.67160,   171.14123,     3.45386
   -83.67160,   171.14123,     3.45386
   -83.67160,   171.14123,     3.45386
   -83.67160,   171.14123,     3.45386
   -83.67125,   171.14516,     3.51421
   -83.67125,   171.14516,     3.51421
   -83.67125,   171.14516,     3.51421
   -83.67091,   171.14911,     3.57473
   -83.67091,   171.14911,     3.57473
   -83.67091,   171.14911,     3.57473
   -83.67056,   171.15302,     3.63485
   -83.67056,   171.15302,     3.63485
   -83.67056,   171.15302,     3.63485
   -83.67056,   171.15302,     3.63485
   -83.67022,   171.15696,     3.69503
   -83.67022,   171.15696,     3.69503
   -83.67022,   171.15696,     3.69503
   -83.66988,   171.16088,     3.75494
   -83.66988,   171.16088,     3.75494
   -83.66988,   171.16088,     3.75494
   -83.66954,   171.16478,     3.81484
   -83.66954,   171.16478,     3.81484
   -83.66954,   171.16478,     3.81484
   -83.66954,   171.16478,     3.81484
   -83.66920,   171.16868,     3.87465
   -83.66920,   171.16868,     3.87465
   -83.66920,   171.16868,     3.87465
   -83.66886,   171.17257,     3.93436
   -83.66886,   171.17257,     3.93436
   -83.66886,   171.17257,     3.93436
   -83.66852,   171.17647,     3.99400
   -83.66852,   171.17647,     3.99400
   -83.66852,   171.17647,     3.99400
   -83.66852,   171.17647,     3.99400
   -83.66818,   171.18036,     4.05365
   -83.66818,   171.18036,     4.05365
   -83.66818,   171.18036,     4.05365
   -83.66784,   171.18425,     4.11347
   -83.66784,   171.18425,     4.11347
   -83.66784,   171.18425,     4.11347
   -83.66750,   171.18812,     4.17322
   -83.66750,   171.18812,     4.17322
   -83.66750,   171.18812,     4.17322
   -83.66750,   171.18812,     4.17322
   -83.66715,   171.19194,     4.23221
   -83.66715,   171.19194,     4.23221
   -83.66715,   171.19194,     4.23221
   -83.66682,   171.19575,     4.29100
   -83.66682,   171.19575,     4.29100
   -83.66682,   171.19575,     4.29100
   -83.66648,   171.19956,     4.34987
   -83.66648,   171.19956,     4.34987
   -83.66648,   171.19956,     4.34987
   -83.66648,   171.19956,     4.34987
   -83.66614,   171.20335,     4.40851
   -83.66614,   171.20335,     4.40851
   -83.66614,   171.20335,     4.40851
   -83.66580,   171.20714,     4.46715
   -83.66580,   171.20714,     4.46715
   -83.66580,   171.20714,     4.46715
   -83.66580,   171.20714,     4.46715
   -83.66546,   171.21094,     4.52583
   -83.66546,   171.21094,     4.52583
   -83.66546,   171.21094,     4.52583
   -83.66512,   171.21473,     4.58445
   -83.66512,   171.21473,     4.58445
   -83.66512,   171.21473,     4.58445
   -83.66478,   171.21853,     4.64321
   -83.66478,   171.21853,     4.64321
   -83.66478,   171.21853,     4.64321
   -83.66478,   171.21853,     4.64321
   -83.66445,   171.22233,     4.70203
   -83.66445,   171.22233,     4.70203
   -83.66445,   171.22233,     4.70203
   -83.66411,   171.22608,     4.76042
   -83.66411,   171.22608,     4.76042
   -83.66411,   171.22608,     4.76042
   -83.66376,   171.22982,     4.81890
   -83.66376,   171.22982,     4.81890
   -83.66376,   171.22982,     4.81890
   -83.66376,   171.22982,     4.81890
   -83.66342,   171.23353,     4.87730
   -83.66342,   171.23353,     4.87730
   -83.66342,   171.23353,     4.87730
   -83.66307,   171.23722,     4.93567
   -83.66307,   171.23722,     4.93567
   -83.66307,   171.23722,     4.93567
   -83.66272,   171.24088,     4.99404
   -83.66272,   171.24088,     4.99404
   -83.66272,   171.24088,     4.99404
   -83.66272,   171.24088,     4.99404
   -83.66236,   171.24454,     5.05266
   -83.66236,   171.24454,     5.05266
   -83.66236,   171.24454,     5.05266
   -83.66201,   171.24819,     5.11104
   -83.66201,   171.24819,     5.11104
   -83.66201,   171.24819,     5.11104
   -83.66165,   171.25182,     5.16952
   -83.66165,   171.25182,     5.16952
   -83.66165,   171.25182,     5.16952
   -83.66129,   171.25545,     5.22800
   -83.66129,   171.25545,     5.22800
   -83.66129,   171.25545,     5.22800
   -83.66129,   171.25545,     5.22800
   -83.66094,   171.25904,     5.28594
   -83.66094,   171.25904,     5.28594
   -83.66094,   171.25904,     5.28594
   -83.66058,   171.26262,     5.34395
   -83.66058,   171.26262,     5.34395
   -83.66058,   171.26262,     5.34395
   -83.66022,   171.26620,     5.40209
   -83.66022,   171.26620,     5.40209
   -83.66022,   171.26620,     5.40209
   -83.66022,   171.26620,     5.40209
   -83.65987,   171.26978,     5.46002
   -83.65987,   171.26978,     5.46002
   -83.65987,   171.26978,     5.46002
   -83.65953,   171.27339,     5.51701
   -83.65953,   171.27339,     5.51701
   -83.65953,   171.27339,     5.51701
   -83.65953,   171.27339,     5.51701
   -83.65920,   171.27704,     5.57387
   -83.65920,   171.27704,     5.57387
   -83.65920,   171.27704,     5.57387
   -83.65887,   171.28075,     5.63113
   -83.65887,   171.28075,     5.63113
   -83.65887,   171.28075,     5.63113
   -83.65855,   171.28447,     5.68808
   -83.65855,   171.28447,     5.68808
   -83.65855,   171.28447,     5.68808
   -83.65855,   171.28447,     5.68808
   -83.65823,   171.28821,     5.74485
   -83.65823,   171.28821,     5.74485
   -83.65823,   171.28821,     5.74485
   -83.65792,   171.29200,     5.80172
   -83.65792,   171.29200,     5.80172
   -83.65792,   171.29200,     5.80172
   -83.65761,   171.29580,     5.85834
   -83.65761,   171.29580,     5.85834
   -83.65761,   171.29580,     5.85834
   -83.65731,   171.29963,     5.91509
   -83.65731,   171.29963,     5.91509
   -83.65731,   171.29963,     5.91509
   -83.65731,   171.29963,     5.91509
   -83.65701,   171.30349,     5.97203
   -83.65701,   171.30349,     5.97203
   -83.65701,   171.30349,     5.97203
   -83.65671,   171.30736,     6.02897
   -83.65671,   171.30736,     6.02897
   -83.65671,   171.30736,     6.02897
   -83.65641,   171.31125,     6.08604
   -83.65641,   171.31125,     6.08604
   -83.65641,   171.31125,     6.08604
   -83.65641,   171.31125,     6.08604
   -83.65611,   171.31512,     6.14299
   -83.65611,   171.31512,     6.14299
   -83.65611,   171.31512,     6.14299
   -83.65581,   171.31899,     6.19995
   -83.65581,   171.31899,     6.19995
   -83.65581,   171.31899,     6.19995
   -83.65551,   171.32286,     6.25653
   -83.65551,   171.32286,     6.25653
   -83.65551,   171.32286,     6.25653
   -83.65551,   171.32286,     6.25653
   -83.65522,   171.32673,     6.31321
   -83.65522,   171.32673,     6.31321
   -83.65522,   171.32673,     6.31321
   -83.65492,   171.33057,     6.37003
   -83.65492,   171.33057,     6.37003
   -83.65492,   171.33057,     6.37003
   -83.65461,   171.33440,     6.42670
   -83.65461,   171.33440,     6.42670
   -83.65461,   171.33440,     6.42670
   -83.65461,   171.33440,     6.42670
   -83.65430,   171.33820,     6.48367
   -83.65430,   171.33820,     6.48367
   -83.65430,   171.33820,     6.48367
   -83.65399,   171.34199,     6.54052
   -83.65399,   171.34199,     6.54052
   -83.65399,   171.34199,     6.54052
   -83.65367,   171.34575,     6.59745
   -83.65367,   171.34575,     6.59745
   -83.65367,   171.34575,     6.59745
   -83.65367,   171.34575,     6.59745
   -83.65335,   171.34948,     6.65436
   -83.65335,   171.34948,     6.65436
   -83.65335,   171.34948,     6.65436
   -83.65303,   171.35319,     6.71115
   -83.65303,   171.35319,     6.71115
   -83.65303,   171.35319,     6.71115
   -83.65270,   171.35686,     6.76804
   -83.65270,   171.35686,     6.76804
   -83.65270,   171.35686,     6.76804
   -83.65237,   171.36049,     6.82516
   -83.65237,   171.36049,     6.82516
   -83.65237,   171.36049,     6.82516
   -83.65237,   171.36049,     6.82516
   -83.65202,   171.36408,     6.88221
   -83.65202,   171.36408,     6.88221
   -83.65202,   171.36408,     6.88221
   -83.65168,   171.36762,     6.93908
   -83.65168,   171.36762,     6.93908
   -83.65168,   171.36762,     6.93908
   -83.65168,   171.36762,     6.93908
   -83.65133,   171.37119,     6.99641
   -83.65133,   171.37119,     6.99641
   -83.65133,   171.37119,     6.99641
   -83.65099,   171.37478,     7.05385
   -83.65099,   171.37478,     7.05385
   -83.65099,   171.37478,     7.05385
   -83.65064,   171.37839,     7.11128
   -83.65064,   171.37839,     7.11128
   -83.65064,   171.37839,     7.11128
   -83.65030,   171.38204,     7.16866
   -83.65030,   171.38204,     7.16866
   -83.65030,   171.38204,     7.16866
   -83.65030,   171.38204,     7.16866
   -83.64997,   171.38574,     7.22627
   -83.64997,   171.38574,     7.22627
   -83.64997,   171.38574,     7.22627
   -83.64964,   171.38946,     7.28376
   -83.64964,   171.38946,     7.28376
   -83.64964,   171.38946,     7.28376
   -83.64964,   171.38946,     7.28376
   -83.64932,   171.39314,     7.34019
   -83.64932,   171.39314,     7.34019
   -83.64932,   171.39314,     7.34019
   -83.64900,   171.39686,     7.39716
   -83.64900,   171.39686,     7.39716
   -83.64900,   171.39686,     7.39716
   -83.64867,   171.40061,     7.45435
   -83.64867,   171.40061,     7.45435
   -83.64867,   171.40061,     7.45435
   -83.64835,   171.40436,     7.51151
   -83.64835,   171.40436,     7.51151
   -83.64835,   171.40436,     7.51151
   -83.64835,   171.40436,     7.51151
   -83.64803,   171.40811,     7.56882
   -83.64803,   171.40811,     7.56882
   -83.64803,   171.40811,     7.56882
   -83.64771,   171.41184,     7.62589
   -83.64771,   171.41184,     7.62589
   -83.64771,   171.41184,     7.62589
   -83.64771,   171.41184,     7.62589
   -83.64739,   171.41556,     7.68283
   -83.64739,   171.41556,     7.68283
   -83.64739,   171.41556,     7.68283
   -83.64707,   171.41927,     7.73959
   -83.64707,   171.41927,     7.73959
   -83.64707,   171.41927,     7.73959
   -83.64675,   171.42299,     7.79620
   -83.64675,   171.42299,     7.79620
   -83.64675,   171.42299,     7.79620
   -83.64675,   171.42299,     7.79620
   -83.64643,   171.42670,     7.85279
   -83.64643,   171.42670,     7.85279
   -83.64643,   171.42670,     7.85279
   -83.64612,   171.43043,     7.90922
   -83.64612,   171.43043,     7.90922
   -83.64612,   171.43043,     7.90922
   -83.64581,   171.43419,     7.96566
   -83.64581,   171.43419,     7.96566
   -83.64581,   171.43419,     7.96566
   -83.64581,   171.43419,     7.96566
   -83.64551,   171.43795,     8.02185
   -83.64551,   171.43795,     8.02185
   -83.64551,   171.43795,     8.02185
   -83.64521,   171.44173,     8.07795
   -83.64521,   171.44173,     8.07795
   -83.64521,   171.44173,     8.07795
   -83.64491,   171.44553,     8.13401
   -83.64491,   171.44553,     8.13401
   -83.64491,   171.44553,     8.13401
   -83.64491,   171.44553,     8.13401
   -83.64462,   171.44934,     8.19005
   -83.64462,   171.44934,     8.19005
   -83.64462,   171.44934,     8.19005
   -83.64432,   171.45314,     8.24587
   -83.64432,   171.45314,     8.24587
   -83.64432,   171.45314,     8.24587
   -83.64403,   171.45696,     8.30174
   -83.64403,   171.45696,     8.30174
   -83.64403,   171.45696,     8.30174
   -83.64403,   171.45696,     8.30174
   -83.64374,   171.46078,     8.35759
   -83.64374,   171.46078,     8.35759
   -83.64374,   171.46078,     8.35759
   -83.64346,   171.46461,     8.41344
   -83.64346,   171.46461,     8.41344
   -83.64346,   171.46461,     8.41344
   -83.64316,   171.46841,     8.46921
